point_id,rot_x,rot_y,rot_z,lod_level,mean_gpu_ms,mean_cpu_ms,mean_fps
412,60,0,-30,3,2.858223,1.985554,349.8677
412,60,0,0,0,2.936354,2.07178,340.5584
412,60,0,0,1,3.010184,2.01161,332.2056
412,60,0,0,2,3.091934,2.006253,323.4222
412,60,0,0,3,3.163852,1.931873,316.0704
412,60,0,30,0,3.209182,2.01746,311.6059
412,60,0,30,1,3.253111,1.98552,307.398
412,60,0,30,2,3.325713,1.945436,300.6874
412,60,0,30,3,3.339947,1.909297,299.406
412,60,90,-30,0,3.439582,1.92074,290.733
412,60,90,-30,1,3.482248,1.899257,287.1708
412,60,90,-30,2,3.523515,1.8415,283.8075
412,60,90,-30,3,3.554679,1.885873,281.3193
412,60,90,0,0,3.623594,1.952707,275.9691
412,60,90,0,1,3.605436,1.995597,277.359
412,60,90,0,2,3.646738,1.97454,274.2177
412,60,90,0,3,3.628339,2.034697,275.6082
412,60,90,30,0,3.696879,2.087784,270.4985
412,60,90,30,1,3.646156,1.910757,274.2614
412,60,90,30,2,3.674385,1.870493,272.1544
412,60,90,30,3,3.683772,1.861127,271.4609
412,60,180,-30,0,3.907584,2.037233,255.9126
412,60,180,-30,1,3.811943,1.941287,262.3334
412,60,180,-30,2,3.803887,1.94482,262.889
412,60,180,-30,3,3.796787,1.93469,263.3806
412,60,180,0,0,3.854165,1.895437,259.4596
412,60,180,0,1,3.801019,1.902624,263.0873
412,60,180,0,2,3.810679,1.893937,262.4204
412,60,180,0,3,3.782622,1.850133,264.3669
412,60,180,30,0,3.790438,1.932353,263.8217
412,60,180,30,1,3.76122,1.879894,265.8712
412,60,180,30,2,3.757773,1.859767,266.1151
412,60,180,30,3,3.756783,1.837647,266.1852
412,60,270,-30,0,3.931785,2.014657,254.3374
412,60,270,-30,1,3.84884,1.945603,259.8185
412,60,270,-30,2,3.854506,1.906367,259.4366
412,60,270,-30,3,3.822524,1.877827,261.6073
412,60,270,0,0,3.802146,1.978644,263.0094
412,60,270,0,1,3.767535,1.945733,265.4255
412,60,270,0,2,3.762791,1.878217,265.7602
412,60,270,0,3,3.772519,1.84279,265.0749
412,60,270,30,0,4.200243,2.494004,238.0814
412,60,270,30,1,3.810679,2.382257,262.4204
412,60,270,30,2,3.721318,2.318977,268.722
412,60,270,30,3,3.560755,2.248867,280.8393
413,-60,0,-30,0,2.330249,1.636053,429.1387
413,-60,0,-30,1,2.455074,1.636293,407.3197
413,-60,0,-30,2,2.582664,1.567863,387.197
413,-60,0,-30,3,2.700801,1.59538,370.2606
413,-60,0,0,0,2.790673,1.76352,358.3365
413,-60,0,0,1,2.903723,1.627153,344.3854
413,-60,0,0,2,2.995951,1.62142,333.7838
413,-60,0,0,3,3.104256,1.65295,322.1384
413,-60,0,30,0,4.4075,1.641773,226.886
413,-60,0,30,1,1.934097,1.59954,517.0371
413,-60,0,30,2,1.936964,1.62838,516.2718
413,-60,0,30,3,2.366771,1.662497,422.5166
413,-60,90,-30,0,2.616935,1.655376,382.1265
413,-60,90,-30,1,2.727322,1.618113,366.6601
413,-60,90,-30,2,2.851874,1.61598,350.6466
413,-60,90,-30,3,2.95366,1.59178,338.563
413,-60,90,0,0,2.977792,1.613727,335.8193
413,-60,90,0,1,4.290389,1.61093,233.0791
413,-60,90,0,2,1.90423,1.621677,525.1466
413,-60,90,0,3,1.911433,1.573,523.1678
413,-60,90,30,0,2.333764,1.574337,428.4923
413,-60,90,30,1,2.520951,1.577197,396.6757
413,-60,90,30,2,2.661581,1.58864,375.7166
413,-60,90,30,3,2.764869,1.590777,361.6808
413,-60,180,-30,0,2.872968,1.64357,348.0721
413,-60,180,-30,1,2.982571,1.564073,335.2813
413,-60,180,-30,2,4.328891,1.586537,231.0061
413,-60,180,-30,3,1.915767,1.58716,521.9841
413,-60,180,0,0,1.911911,1.6418,523.037
413,-60,180,0,1,2.337451,1.60677,427.8166
413,-60,180,0,2,2.531396,1.60857,395.0389
413,-60,180,0,3,2.642091,1.57553,378.4881
413,-60,180,30,0,2.781013,1.66886,359.5811
413,-60,180,30,1,2.899115,1.604997,344.9328
413,-60,180,30,2,4.38767,1.610193,227.9114
413,-60,180,30,3,1.914402,1.607377,522.3563
413,-60,270,-30,0,1.889553,1.682893,529.2257
413,-60,270,-30,1,2.257066,1.613223,443.053
413,-60,270,-30,2,2.523205,1.607693,396.3214
413,-60,270,-30,3,2.642535,1.572307,378.4245
413,-60,270,0,0,2.721485,1.623923,367.4465
413,-60,270,0,1,2.833374,1.636347,352.9361
413,-60,270,0,2,4.452318,1.579153,224.6021
413,-60,270,0,3,1.878904,1.61409,532.2252
413,-60,270,30,0,1.875729,1.682837,533.126
413,-60,270,30,1,2.176375,1.642483,459.4796
413,-60,270,30,2,2.493337,1.613773,401.0689
413,-60,270,30,3,2.609323,1.648913,383.2412
413,0,0,-30,0,4.527275,3.80303,220.8834
413,0,0,-30,1,3.789857,3.470387,263.8622
413,0,0,-30,2,3.673873,3.346356,272.1923
413,0,0,-30,3,3.440265,2.76214,290.6753
413,0,0,0,0,4.722858,4.995496,200.1803
413,0,0,0,1,3.879697,4.05508,246.6043
413,0,0,0,2,3.771699,4.12343,242.5166
413,0,0,0,3,3.21652,3.057677,310.895
413,0,0,30,0,4.372993,4.97494,201.0075
413,0,0,30,1,3.803546,4.035396,247.8071
413,0,0,30,2,3.725142,3.97299,251.6996
413,0,0,30,3,3.088077,2.96134,323.8262
413,0,90,-30,0,2.534605,1.783017,394.5388
413,0,90,-30,1,2.619461,1.869357,381.758
413,0,90,-30,2,2.726878,1.847977,366.7198
413,0,90,-30,3,2.834739,1.729733,352.7662
413,0,90,0,0,2.999944,1.823097,333.3395
413,0,90,0,1,3.124463,1.740023,320.055
413,0,90,0,2,3.188326,1.74331,313.6442
413,0,90,0,3,3.276083,1.7329,305.2426
413,0,90,30,0,3.277175,1.829853,305.1408
413,0,90,30,1,3.33585,1.770453,299.7736
413,0,90,30,2,3.395311,1.710883,294.5238
413,0,90,30,3,3.445863,1.700476,290.2031
413,0,180,-30,0,3.382886,1.869244,295.6056
413,0,180,-30,1,3.435383,1.795237,291.0883
413,0,180,-30,2,3.484775,1.765893,286.9626
413,0,180,-30,3,3.502455,1.758823,285.514
413,0,180,0,0,3.576628,1.84211,279.593
413,0,180,0,1,3.629772,1.787847,275.4994
413,0,180,0,2,3.631275,1.792707,275.3854
413,0,180,0,3,3.621342,1.805573,276.1407
413,0,180,30,0,3.623766,1.844493,275.956
413,0,180,30,1,3.630489,1.80179,275.445
413,0,180,30,2,3.671176,1.828613,272.3922
413,0,180,30,3,3.678481,1.760717,271.8513
413,0,270,-30,0,6.08602,9.073066,110.2163
413,0,270,-30,1,4.673093,6.538267,152.9457
413,0,270,-30,2,4.540859,6.33921,157.7484
413,0,270,-30,3,3.472384,3.74523,267.0063
413,0,270,0,0,5.284291,9.254797,108.0521
413,0,270,0,1,4.543317,6.41429,155.9019
413,0,270,0,2,4.388591,6.064854,164.8844
413,0,270,0,3,3.364147,3.72731,268.29
413,0,270,30,0,4.628241,7.154213,139.7778
413,0,270,30,1,4.07156,5.613484,178.1425
413,0,270,30,2,3.897412,5.596079,178.6965
413,0,270,30,3,3.1033,3.586057,278.8578
413,60,0,-30,0,3.548877,3.21881,281.7793
413,60,0,-30,1,3.359914,2.76088,297.6266
413,60,0,-30,2,3.373602,2.7173,296.4191
413,60,0,-30,3,3.028412,2.35367,330.2061
413,60,0,0,0,3.008478,2.239097,332.394
413,60,0,0,1,3.022302,2.067277,330.8737
413,60,0,0,2,3.112926,2.102453,321.2412
413,60,0,0,3,3.09801,2.063943,322.7879
413,60,0,30,0,3.338445,2.129737,299.5407
413,60,0,30,1,3.345886,2.087416,298.8745
413,60,0,30,2,3.413811,2.017157,292.9277
413,60,0,30,3,3.439821,1.96669,290.7128
413,60,90,-30,0,3.40678,1.844733,293.5323
413,60,90,-30,1,3.409954,1.809033,293.2591
413,60,90,-30,2,3.469005,1.81777,288.2671
413,60,90,-30,3,3.514368,1.76176,284.5462
413,60,90,0,0,3.525939,1.77903,283.6124
413,60,90,0,1,3.535701,1.791827,282.8293
413,60,90,0,2,3.584785,1.846293,278.9567
413,60,90,0,3,3.589188,1.750437,278.6145
413,60,90,30,0,3.677253,1.87816,271.9422
413,60,90,30,1,3.654145,1.789177,273.6619
413,60,90,30,2,3.692817,1.82399,270.796
413,60,90,30,3,3.679607,1.811443,271.7681
413,60,180,-30,0,3.821773,1.856817,261.6587
413,60,180,-30,1,3.738692,1.76142,267.4732
413,60,180,-30,2,3.741047,1.783917,267.3048
413,60,180,-30,3,3.71514,1.82875,269.1689
413,60,180,0,0,3.805491,1.962887,262.7782
413,60,180,0,1,3.723366,1.91779,268.5742
413,60,180,0,2,3.735484,1.91728,267.7029
413,60,180,0,3,3.702647,1.91945,270.077
413,60,180,30,0,3.870447,1.930133,258.3681
413,60,180,30,1,3.789312,1.92298,263.9001
413,60,180,30,2,3.794636,1.86422,263.5298
413,60,180,30,3,3.772451,1.885677,265.0797
413,60,270,-30,0,4.153412,2.185103,240.7659
413,60,270,-30,1,3.861538,2.096977,258.9642
413,60,270,-30,2,3.74999,2.039053,266.6674
413,60,270,-30,3,3.725995,1.989744,268.3847
413,60,270,0,0,3.951582,2.292723,253.0632
413,60,270,0,1,3.815117,2.146854,262.1152
413,60,270,0,2,3.718895,2.123903,268.8971
413,60,270,0,3,3.593967,2.025583,278.2441
413,60,270,30,0,4.487509,3.32112,222.8408
413,60,270,30,1,3.9182,2.804614,255.2193
413,60,270,30,2,3.787503,2.695893,264.0262
413,60,270,30,3,3.422004,2.492637,292.2265
414,-60,0,-30,0,2.021683,1.61333,494.6373
414,-60,0,-30,1,2.183066,1.610207,458.0714
414,-60,0,-30,2,2.293077,1.645037,436.0952
414,-60,0,-30,3,2.446848,1.554403,408.689
414,-60,0,0,0,2.587921,1.619003,386.4105
414,-60,0,0,1,2.699264,1.642943,370.4713
414,-60,0,0,2,2.805078,1.636137,356.4964
414,-60,0,0,3,2.913519,1.735413,343.2275
414,-60,0,30,0,3.061692,1.71234,326.6168
414,-60,0,30,1,3.994009,1.5576,250.375
414,-60,0,30,2,1.91546,1.597,522.0677
414,-60,0,30,3,1.908224,1.65951,524.0475
414,-60,90,-30,0,2.142277,1.666573,466.7932
414,-60,90,-30,1,2.277069,1.589367,439.1611
414,-60,90,-30,2,2.412373,1.600986,414.5295
414,-60,90,-30,3,2.52341,1.593033,396.2892
414,-60,90,0,0,3.807027,1.575313,262.6721
414,-60,90,0,1,1.729911,1.522723,578.0643
414,-60,90,0,2,1.727454,1.51687,578.8867
414,-60,90,0,3,2.1234,1.53156,470.9427
414,-60,90,30,0,2.365747,1.552593,422.6995
414,-60,90,30,1,2.478967,1.534113,403.3938
414,-60,90,30,2,4.100266,1.521923,243.8866
414,-60,90,30,3,1.69373,1.51495,590.4129
414,-60,180,-30,0,1.984307,1.64945,503.9542
414,-60,180,-30,1,2.166409,1.618226,461.5934
414,-60,180,-30,2,2.550989,1.63965,392.0049
414,-60,180,-30,3,2.708583,1.64354,369.1968
414,-60,180,0,0,2.801698,1.602857,356.9264
414,-60,180,0,1,3.340835,1.560787,299.3264
414,-60,180,0,2,1.838251,1.564433,543.9954
414,-60,180,0,3,1.831049,1.572713,546.1351
414,-60,180,30,0,1.891703,1.659374,528.6241
414,-60,180,30,1,2.402884,1.63847,416.1665
414,-60,180,30,2,2.540339,1.591754,393.6482
414,-60,180,30,3,2.665199,1.571597,375.2065
414,-60,270,-30,0,2.773914,1.612743,360.5015
414,-60,270,-30,1,2.866722,1.62624,348.8305
414,-60,270,-30,2,2.32489,1.615883,430.1279
414,-60,270,-30,3,1.806848,1.595897,553.4499
414,-60,270,0,0,1.537127,1.583407,631.5496
414,-60,270,0,1,2.05469,1.607867,486.6914
414,-60,270,0,2,2.19846,1.52798,454.8639
414,-60,270,0,3,2.322773,1.552483,430.5199
414,-60,270,30,0,2.880717,1.609607,347.1358
414,-60,270,30,1,3.86932,1.586583,258.4433
414,-60,270,30,2,1.829478,1.620073,546.6039
414,-60,270,30,3,1.831527,1.591513,545.9926
414,0,0,-30,0,3.518362,3.086366,284.2232
414,0,0,-30,1,3.455147,2.825737,289.4233
414,0,0,-30,2,3.504503,2.795093,285.3471
414,0,0,-30,3,3.351723,2.35876,298.354
414,0,0,0,0,4.376917,4.536804,220.4195
414,0,0,0,1,3.879116,3.867067,257.7907
414,0,0,0,2,3.738522,3.76082,265.8995
414,0,0,0,3,3.29868,2.94918,303.1516
414,0,0,30,0,4.231339,4.600643,217.3609
414,0,0,30,1,3.801361,3.78296,263.0637
414,0,0,30,2,3.743505,3.780033,264.548
414,0,0,30,3,3.190341,2.72523,313.4461
414,0,90,-30,0,2.552729,1.796347,391.7376
414,0,90,-30,1,2.65175,1.73435,377.1095
414,0,90,-30,2,2.780911,1.788893,359.5944
414,0,90,-30,3,2.888294,1.772463,346.2251
414,0,90,0,0,3.017932,1.72234,331.3527
414,0,90,0,1,3.12494,1.754497,320.0062
414,0,90,0,2,3.202765,1.717633,312.2302
414,0,90,0,3,3.265161,1.675877,306.2636
414,0,90,30,0,3.340117,1.705246,299.3907
414,0,90,30,1,3.389167,1.664207,295.0577
414,0,90,30,2,3.436373,1.709513,291.0045
414,0,90,30,3,3.4887,1.717407,286.6397
414,0,180,-30,0,3.477743,1.795517,287.5428
414,0,180,-30,1,3.522969,1.746316,283.8515
414,0,180,-30,2,3.549559,1.735743,281.7251
414,0,180,-30,3,3.598098,1.717154,277.9247
414,0,180,0,0,3.683122,1.77697,271.5088
414,0,180,0,1,3.686775,1.797966,271.2397
414,0,180,0,2,3.704081,1.72015,269.9725
414,0,180,0,3,3.742105,1.71536,267.2292
414,0,180,30,0,3.65172,1.819687,273.8435
414,0,180,30,1,3.659981,1.751663,273.2255
414,0,180,30,2,3.695207,1.774753,270.6208
414,0,180,30,3,3.702647,1.735243,270.077
414,0,270,-30,0,6.35525,8.558867,116.8379
414,0,270,-30,1,4.648302,6.212007,160.9786
414,0,270,-30,2,4.299333,5.936171,168.4588
414,0,270,-30,3,3.282739,3.689736,271.0221
414,0,270,0,0,4.920423,7.970706,125.4594
414,0,270,0,1,4.381969,6.03605,165.6713
414,0,270,0,2,4.182724,6.008747,166.4241
414,0,270,0,3,3.216657,3.63415,275.1675
414,0,270,30,0,4.261001,6.353908,157.3835
414,0,270,30,1,3.815561,5.100714,196.051
414,0,270,30,2,3.626052,5.06306,197.509
414,0,270,30,3,2.962296,3.41362,292.9442
414,60,0,-30,0,4.15273,4.019153,240.8055
414,60,0,-30,1,3.678379,3.59826,271.8589
414,60,0,-30,2,3.619089,3.464333,276.3126
414,60,0,-30,3,3.127228,2.543526,319.772
414,60,0,0,0,3.624823,3.14458,275.8755
414,60,0,0,1,3.482521,2.81228,287.1483
414,60,0,0,2,3.445555,2.752136,290.229
414,60,0,0,3,3.147878,2.425613,317.6743
414,60,0,30,0,3.485013,2.296737,286.9429
414,60,0,30,1,3.409101,2.114527,293.3325
414,60,0,30,2,3.356297,2.10127,297.9474
414,60,0,30,3,3.318681,2.038907,301.3245
414,60,90,-30,0,3.20058,1.86706,312.4433
414,60,90,-30,1,3.247377,1.781193,307.9409
414,60,90,-30,2,3.327147,1.798857,300.5578
414,60,90,-30,3,3.408145,1.781567,293.4148
414,60,90,0,0,3.468561,1.855217,288.304
414,60,90,0,1,3.468868,1.814967,288.2785
414,60,90,0,2,3.514061,1.792513,284.571
414,60,90,0,3,3.565704,1.769907,280.4495
414,60,90,30,0,3.605231,1.894627,277.3747
414,60,90,30,1,3.581235,2.14802,279.2332
414,60,90,30,2,3.631445,2.15591,275.3725
414,60,90,30,3,3.65056,2.107987,273.9306
414,60,180,-30,0,3.764088,2.09004,265.6686
414,60,180,-30,1,3.709883,2.039313,269.5502
414,60,180,-30,2,3.758489,2.02848,266.0643
414,60,180,-30,3,3.743915,2.030746,267.1001
414,60,180,0,0,3.740023,2.11188,267.378
414,60,180,0,1,3.683771,2.098227,271.4609
414,60,180,0,2,3.725961,2.098467,268.3871
414,60,180,0,3,3.700736,2.216326,270.2165
414,60,180,30,0,3.858535,2.088917,259.1657
414,60,180,30,1,3.799211,2.025073,263.2126
414,60,180,30,2,3.803272,1.976334,262.9315
414,60,180,30,3,3.778697,1.835787,264.6415
414,60,270,-30,0,4.462489,2.66491,224.0902
414,60,270,-30,1,3.866385,2.422454,258.6396
414,60,270,-30,2,3.809075,2.262683,262.5309
414,60,270,-30,3,3.613354,2.140903,276.7512
414,60,270,0,0,4.39395,3.258933,227.5857
414,60,270,0,1,3.865361,2.829604,258.708
414,60,270,0,2,3.745724,2.726837,266.9711
414,60,270,0,3,3.404561,2.440846,293.7236
414,60,270,30,0,4.698385,4.340663,212.8391
414,60,270,30,1,3.99343,3.644883,250.4113
414,60,270,30,2,3.882565,3.478394,257.5617
414,60,270,30,3,3.311036,2.765024,302.0203
415,-60,0,-30,0,2.075955,1.861587,481.706
415,-60,0,-30,1,2.185796,1.78061,457.4992
415,-60,0,-30,2,2.301304,1.733493,434.5363
415,-60,0,-30,3,2.427085,1.814697,412.0169
415,-60,0,0,0,2.558601,1.916083,390.8387
415,-60,0,0,1,2.685133,1.82849,372.4211
415,-60,0,0,2,2.782345,1.816153,359.4091
415,-60,0,0,3,2.867883,1.853456,348.6893
415,-60,0,30,0,3.026466,1.854783,330.4184
415,-60,0,30,1,3.105553,1.842724,322.0038
415,-60,0,30,2,3.186279,1.825423,313.8458
415,-60,0,30,3,3.230788,1.817143,309.522
415,-60,90,-30,0,3.204267,1.73785,312.0839
415,-60,90,-30,1,3.279735,1.716653,304.9026
415,-60,90,-30,2,3.351245,1.735843,298.3966
415,-60,90,-30,3,3.414494,1.68838,292.8692
415,-60,90,0,0,3.452007,1.751873,289.6866
415,-60,90,0,1,3.481942,1.7107,287.1961
415,-60,90,0,2,3.530957,1.729584,283.2094
415,-60,90,0,3,3.562223,1.680833,280.7236
415,-60,90,30,0,3.652233,1.80314,273.8051
415,-60,90,30,1,3.658991,1.679507,273.2994
415,-60,90,30,2,3.666774,1.716083,272.7193
415,-60,90,30,3,3.708894,1.730843,269.6221
415,-60,180,-30,0,3.476104,1.749097,287.6783
415,-60,180,-30,1,3.525462,1.87346,283.6508
415,-60,180,-30,2,3.54205,1.75074,282.3224
415,-60,180,-30,3,3.588267,1.724283,278.6861
415,-60,180,0,0,3.61158,1.758573,276.8871
415,-60,180,0,1,3.610965,1.746923,276.9343
415,-60,180,0,2,3.663496,1.728853,272.9633
415,-60,180,0,3,3.677559,1.71862,271.9195
415,-60,180,30,0,3.690462,1.761583,270.9688
415,-60,180,30,1,3.691418,1.751687,270.8986
415,-60,180,30,2,3.683875,1.704087,271.4533
415,-60,180,30,3,3.691144,1.719597,270.9187
415,-60,270,-30,0,3.791906,1.9104,263.7196
415,-60,270,-30,1,3.77699,1.937946,264.7611
415,-60,270,-30,2,3.778082,1.916747,264.6846
415,-60,270,-30,3,3.766545,1.958794,265.4953
415,-60,270,0,0,3.75098,1.879557,266.597
415,-60,270,0,1,3.737941,1.801833,267.5269
415,-60,270,0,2,3.7376,1.853037,267.5514
415,-60,270,0,3,3.735722,1.707763,267.6859
415,-60,270,30,0,3.701316,1.969693,270.1742
415,-60,270,30,1,3.757636,1.921616,266.1248
415,-60,270,30,2,3.743778,1.82171,267.1098
415,-60,270,30,3,3.729511,1.829927,268.1317
415,0,0,-30,0,5.068561,4.111174,197.2947
415,0,0,-30,1,3.935437,3.641207,254.1014
415,0,0,-30,2,3.906799,3.659613,255.964
415,0,0,-30,3,3.446306,2.771227,290.1658
415,0,0,0,0,4.124706,3.45245,242.4415
415,0,0,0,1,3.855736,3.304394,259.3539
415,0,0,0,2,3.80515,3.357117,262.8018
415,0,0,0,3,3.420979,2.491233,292.314
415,0,0,30,0,4.19997,4.285214,233.3606
415,0,0,30,1,3.83034,3.68264,261.0734
415,0,0,30,2,3.702169,3.677267,270.1119
415,0,0,30,3,3.274922,2.713627,305.3507
415,0,90,-30,0,2.795007,1.85404,357.7808
415,0,90,-30,1,2.907921,1.809503,343.8883
415,0,90,-30,2,3.008102,1.814603,332.4355
415,0,90,-30,3,3.100024,1.81565,322.5782
415,0,90,0,0,3.193788,1.887733,313.1078
415,0,90,0,1,3.281135,1.809113,304.7726
415,0,90,0,2,3.334895,1.801167,299.8595
415,0,90,0,3,3.403196,1.80704,293.8415
415,0,90,30,0,3.461324,1.869473,288.9067
415,0,90,30,1,3.501431,1.822517,285.5975
415,0,90,30,2,3.535873,1.834307,282.8156
415,0,90,30,3,3.578163,1.791733,279.473
415,0,180,-30,0,3.964586,1.980973,252.2331
415,0,180,-30,1,3.83389,1.95569,260.8317
415,0,180,-30,2,3.830716,1.92721,261.0478
415,0,180,-30,3,3.810509,1.88088,262.4321
415,0,180,0,0,3.807403,1.897037,262.6462
415,0,180,0,1,3.771494,1.857754,265.1469
415,0,180,0,2,3.767604,1.85425,265.4207
415,0,180,0,3,3.750878,1.853433,266.6042
415,0,180,30,0,3.743915,1.95827,267.1001
415,0,180,30,1,3.720261,1.917377,268.7984
415,0,180,30,2,3.724493,1.907663,268.4929
415,0,180,30,3,3.718281,1.899413,268.9415
415,0,270,-30,0,6.499482,9.66117,103.5071
415,0,270,-30,1,5.223534,7.316396,136.6793
415,0,270,-30,2,5.136066,7.203465,138.8221
415,0,270,-30,3,3.995136,4.005627,249.6488
415,0,270,0,0,5.879058,9.103175,109.8518
415,0,270,0,1,5.244116,6.592199,151.6944
415,0,270,0,2,4.953523,6.597514,151.5723
415,0,270,0,3,3.92605,3.79405,254.7089
415,0,270,30,0,5.824119,9.987374,100.1264
415,0,270,30,1,5.176661,7.110741,140.6323
415,0,270,30,2,4.905669,7.175883,139.3557
415,0,270,30,3,3.953903,4.062956,246.1262
415,60,0,-30,0,2.310041,1.886707,432.8927
415,60,0,-30,1,2.255394,1.846623,443.3815
415,60,0,-30,2,2.404796,1.858217,415.8357
415,60,0,-30,3,2.518085,1.777543,397.1272
415,60,0,0,0,2.726571,1.922983,366.761
415,60,0,0,1,2.815522,1.853773,355.1739
415,60,0,0,2,2.912666,1.84028,343.3281
415,60,0,0,3,3.003085,1.770557,332.9909
415,60,0,30,0,3.120504,1.86816,320.4611
415,60,0,30,1,3.185425,1.795173,313.9298
415,60,0,30,2,3.249595,1.792347,307.7306
415,60,0,30,3,3.278541,1.742277,305.0138
415,60,90,-30,0,3.129958,1.9161,319.4931
415,60,90,-30,1,3.222323,1.860123,310.3351
415,60,90,-30,2,3.296871,1.83593,303.3179
415,60,90,-30,3,3.342302,1.829973,299.195
415,60,90,0,0,3.411763,1.87887,293.1036
415,60,90,0,1,3.464226,1.82657,288.6647
415,60,90,0,2,3.496619,1.899737,285.9906
415,60,90,0,3,3.522321,1.88404,283.9037
415,60,90,30,0,3.572975,1.867707,279.8788
415,60,90,30,1,3.575023,1.90928,279.7185
415,60,90,30,2,3.623595,1.919047,275.969
415,60,90,30,3,3.626393,1.849957,275.7561
415,60,180,-30,0,3.993327,1.920187,250.4177
415,60,180,-30,1,3.863996,1.879843,258.7995
415,60,180,-30,2,3.857067,1.828173,259.2643
415,60,180,-30,3,3.804194,1.879853,262.8678
415,60,180,0,0,3.823104,1.88704,261.5675
415,60,180,0,1,3.822319,1.857617,261.6213
415,60,180,0,2,3.823923,1.818647,261.5115
415,60,180,0,3,3.827439,1.832323,261.2713
415,60,180,30,0,3.849489,1.941587,259.7747
415,60,180,30,1,3.860753,1.842457,259.0168
415,60,180,30,2,3.850138,1.909923,259.731
415,60,180,30,3,3.841707,1.881837,260.301
415,60,270,-30,0,3.898641,1.80012,256.4996
415,60,270,-30,1,3.867443,1.923423,258.5688
415,60,270,-30,2,3.839045,1.863953,260.4815
415,60,270,-30,3,3.807709,1.80207,262.6251
415,60,270,0,0,3.842526,1.894407,260.2455
415,60,270,0,1,3.864064,1.87178,258.7949
415,60,270,0,2,3.857715,1.850043,259.2208
415,60,270,0,3,3.837883,1.87327,260.5603
415,60,270,30,0,3.84512,1.936437,260.0699
415,60,270,30,1,3.827473,1.86197,261.269
415,60,270,30,2,3.843482,1.81934,260.1808
415,60,270,30,3,3.822728,1.83797,261.5933
416,-60,0,-30,0,2.854399,1.716336,350.3364
416,-60,0,-30,1,2.957005,1.71201,338.18
416,-60,0,-30,2,3.0521,1.66546,327.6432
416,-60,0,-30,3,3.139618,1.64039,318.5101
416,-60,0,0,0,3.211639,1.77128,311.3675
416,-60,0,0,1,3.279599,1.664857,304.9153
416,-60,0,0,2,3.332267,1.78145,300.096
416,-60,0,0,3,3.398554,1.696764,294.2428
416,-60,0,30,0,3.497062,1.760157,285.9543
416,-60,0,30,1,3.522116,1.727707,283.9202
416,-60,0,30,2,3.55584,1.74364,281.2275
416,-60,0,30,3,3.574852,1.75328,279.7318
416,-60,90,-30,0,3.539012,1.70666,282.5647
416,-60,90,-30,1,3.571951,1.642073,279.959
416,-60,90,-30,2,3.59028,1.697333,278.5298
416,-60,90,-30,3,3.640013,1.638503,274.7243
416,-60,90,0,0,3.647727,1.67714,274.1433
416,-60,90,0,1,3.650424,1.65356,273.9408
416,-60,90,0,2,3.684249,1.59902,271.4257
416,-60,90,0,3,3.723844,1.65624,268.5397
416,-60,90,30,0,3.84017,1.75271,260.4051
416,-60,90,30,1,3.771392,1.683547,265.1541
416,-60,90,30,2,3.764838,1.65886,265.6156
416,-60,90,30,3,3.765351,1.652853,265.5795
416,-60,180,-30,0,3.555294,1.729887,281.2707
416,-60,180,-30,1,3.56765,1.65247,280.2965
416,-60,180,-30,2,3.622537,1.670943,276.0497
416,-60,180,-30,3,3.611443,1.69173,276.8976
416,-60,180,0,0,3.624823,1.702063,275.8755
416,-60,180,0,1,3.68169,1.702823,271.6144
416,-60,180,0,2,3.69408,1.676113,270.7034
416,-60,180,0,3,3.692954,1.672833,270.7859
416,-60,180,30,0,3.732412,1.654647,267.9233
416,-60,180,30,1,3.731012,1.673783,268.0238
416,-60,180,30,2,3.730841,1.64809,268.036
416,-60,180,30,3,3.732822,1.660454,267.8939
416,-60,270,-30,0,3.861572,1.936133,258.9619
416,-60,270,-30,1,3.845461,1.88918,260.0468
416,-60,270,-30,2,3.847884,1.796957,259.8831
416,-60,270,-30,3,3.847236,1.864624,259.9268
416,-60,270,0,0,3.809518,1.723863,262.5004
416,-60,270,0,1,3.79747,1.683637,263.3332
416,-60,270,0,2,3.796651,1.714157,263.39
416,-60,270,0,3,3.795627,1.629786,263.4611
416,-60,270,30,0,3.754667,1.75078,266.3352
416,-60,270,30,1,3.747157,1.742573,266.869
416,-60,270,30,2,3.737873,1.695107,267.5318
416,-60,270,30,3,3.73231,1.7522,267.9306
416,0,0,-30,0,5.131639,3.78647,194.8695
416,0,0,-30,1,3.895569,3.329133,256.7019
416,0,0,-30,2,3.852322,3.257073,259.5837
416,0,0,-30,3,3.445828,2.713407,290.206
416,0,0,0,0,4.451807,3.968804,224.6279
416,0,0,0,1,3.887035,3.40305,257.2655
416,0,0,0,2,3.816926,3.36947,261.9909
416,0,0,0,3,3.220241,2.613533,310.5357
416,0,0,30,0,4.333534,4.286736,230.7585
416,0,0,30,1,3.743983,3.704933,267.0952
416,0,0,30,2,3.715959,3.60347,269.1095
416,0,0,30,3,3.145626,2.74218,317.9018
416,0,90,-30,0,2.657826,1.825063,376.2473
416,0,90,-30,1,2.74316,1.87592,364.5432
416,0,90,-30,2,2.839586,1.816333,352.1639
416,0,90,-30,3,2.954342,1.757836,338.4848
416,0,90,0,0,3.043294,1.79213,328.5913
416,0,90,0,1,3.10842,1.814957,321.7068
416,0,90,0,2,3.207202,1.768526,311.7982
416,0,90,0,3,3.291886,1.81873,303.7772
