reference_id,renderer_count,thresholds
Train_Stage_2:52050,1,0.05128473
Train_Stage_2:75452,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:9948,1,0.006301761
Train_Stage_2:65152,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:72832,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78352,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:10248,1,0.006301761
Train_Stage_2:85152,1,0.05128473
Train_Stage_2:76330,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80196,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78788,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78876,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:65540,1,0.005165694
Train_Stage_2:77124,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:79382,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68350,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:86072,1,0.05128473
Train_Stage_2:75964,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71850,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:44946,1,0.04853339
Train_Stage_2:83678,1,0.04853339
Train_Stage_2:13560,1,0.0991072
Train_Stage_2:45348,1,0.04853339
Train_Stage_2:10318,1,0.006301761
Train_Stage_2:43370,3,0.9022443;0.4996579;0.01
Train_Stage_2:46956,3,0.5017237;0.1998479;0.01
Train_Stage_2:82858,1,0.04853339
Train_Stage_2:81846,1,0.04853339
Train_Stage_2:83424,1,0.04853339
Train_Stage_2:73940,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80442,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69956,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77848,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67516,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:10138,1,0.006301761
Train_Stage_2:74950,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67656,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:79978,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:44590,1,0.04853339
Train_Stage_2:85404,1,0.05128473
Train_Stage_2:78706,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78586,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76930,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67072,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83770,1,0.04853339
Train_Stage_2:71402,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52454,1,0.05128473
Train_Stage_2:46540,1,0.04853339
Train_Stage_2:6690,2,0.25;0.01
Train_Stage_2:83256,1,0.04853339
Train_Stage_2:85166,1,0.05128473
Train_Stage_2:81766,1,0.04853339
Train_Stage_2:43372,3,0.9022443;0.4996579;0.01
Train_Stage_2:53538,1,0.05128473
Train_Stage_2:69284,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71656,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71584,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:10206,1,0.006301761
Train_Stage_2:67294,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83280,1,0.04853339
Train_Stage_2:76496,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:47512,3,0.5017237;0.1998479;0.01
Train_Stage_2:70396,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:65036,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:84288,1,0.05128473
Train_Stage_2:74910,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45966,1,0.04853339
Train_Stage_2:84474,1,0.05128473
Train_Stage_2:52510,1,0.05128473
Train_Stage_2:84216,1,0.05128473
Train_Stage_2:53646,1,0.05128473
Train_Stage_2:73088,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82446,1,0.04853339
Train_Stage_2:6522,2,0.25;0.01
Train_Stage_2:47440,3,0.5017237;0.1998479;0.01
Train_Stage_2:54308,1,0.05128473
Train_Stage_2:71060,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45514,1,0.04853339
Train_Stage_2:77826,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70368,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81080,1,0.008408552
Train_Stage_2:44932,1,0.04853339
Train_Stage_2:73778,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85846,1,0.05128473
Train_Stage_2:85270,1,0.05128473
Train_Stage_2:54046,1,0.05128473
Train_Stage_2:70946,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81772,1,0.04853339
Train_Stage_2:86088,1,0.05128473
Train_Stage_2:65612,1,0.005165694
Train_Stage_2:72132,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:65350,1,0.005165694
Train_Stage_2:71660,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69312,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74048,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78538,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81840,1,0.04853339
Train_Stage_2:83590,1,0.04853339
Train_Stage_2:79250,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:90064,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:71706,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46668,1,0.04853339
Train_Stage_2:46092,1,0.04853339
Train_Stage_2:52110,1,0.05128473
Train_Stage_2:78472,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6738,2,0.25;0.01
Train_Stage_2:86224,1,0.05128473
Train_Stage_2:79140,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46240,1,0.04853339
Train_Stage_2:76922,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71946,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78642,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52650,1,0.05128473
Train_Stage_2:69590,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:89852,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:70176,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45682,1,0.04853339
Train_Stage_2:6398,2,0.25;0.01
Train_Stage_2:6838,2,0.25;0.01
Train_Stage_2:73636,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83398,1,0.04853339
Train_Stage_2:52026,1,0.05128473
Train_Stage_2:67152,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:10234,1,0.006301761
Train_Stage_2:84018,1,0.04853339
Train_Stage_2:86148,1,0.05128473
Train_Stage_2:89670,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:74954,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:84592,1,0.05128473
Train_Stage_2:90228,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:83508,1,0.04853339
Train_Stage_2:74240,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81276,1,0.1005739
Train_Stage_2:89398,8,0.5038476;0.2538076;0.1033074;0.01
Train_Stage_2:72532,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:51910,1,0.05128473
Train_Stage_2:80114,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45808,1,0.04853339
Train_Stage_2:68394,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82330,1,0.04853339
Train_Stage_2:77068,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53850,1,0.05128473
Train_Stage_2:70072,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85856,1,0.05128473
Train_Stage_2:78674,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69814,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52330,1,0.05128473
Train_Stage_2:10210,1,0.006301761
Train_Stage_2:52396,1,0.05128473
Train_Stage_2:84908,1,0.05128473
Train_Stage_2:68094,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67878,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83188,1,0.04853339
Train_Stage_2:52264,1,0.05128473
Train_Stage_2:67534,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67450,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70010,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53068,1,0.05128473
Train_Stage_2:84804,1,0.05128473
Train_Stage_2:6596,2,0.25;0.01
Train_Stage_2:46826,1,0.04853339
Train_Stage_2:72758,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72620,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46958,3,0.5017237;0.1998479;0.01
Train_Stage_2:54232,1,0.05128473
Train_Stage_2:67632,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70776,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83866,1,0.04853339
Train_Stage_2:68052,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76542,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46708,1,0.04853339
Train_Stage_2:74948,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:84152,1,0.05128473
Train_Stage_2:79816,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81248,1,0.1005739
Train_Stage_2:79892,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:79636,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78734,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:50656,7,0.5038476;0.2538076;0.1048584;0.01
Train_Stage_2:70156,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74628,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82096,1,0.04853339
Train_Stage_2:89520,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:51940,1,0.05128473
Train_Stage_2:45306,1,0.04853339
Train_Stage_2:71650,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6300,2,0.25;0.01
Train_Stage_2:82292,1,0.04853339
Train_Stage_2:52022,1,0.05128473
Train_Stage_2:71788,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72362,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71508,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46202,1,0.04853339
Train_Stage_2:71304,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:86408,1,0.05128473
Train_Stage_2:6258,2,0.25;0.01
Train_Stage_2:80712,1,0.008408552
Train_Stage_2:81830,1,0.04853339
Train_Stage_2:46574,1,0.04853339
Train_Stage_2:68684,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77594,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83740,1,0.04853339
Train_Stage_2:75144,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69094,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:65554,1,0.005165694
Train_Stage_2:85986,1,0.05128473
Train_Stage_2:77460,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52394,1,0.05128473
Train_Stage_2:67958,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82246,1,0.04853339
Train_Stage_2:44850,1,0.04853339
Train_Stage_2:77130,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83386,1,0.04853339
Train_Stage_2:13668,1,0.0991072
Train_Stage_2:76564,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83526,1,0.04853339
Train_Stage_2:81468,1,0.04853339
Train_Stage_2:79046,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46838,1,0.04853339
Train_Stage_2:13602,1,0.0991072
Train_Stage_2:81654,1,0.04853339
Train_Stage_2:75660,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81576,1,0.04853339
Train_Stage_2:52452,1,0.05128473
Train_Stage_2:70424,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75838,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85690,1,0.05128473
Train_Stage_2:65302,1,0.005165694
Train_Stage_2:72308,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:84636,1,0.05128473
Train_Stage_2:44816,1,0.04853339
Train_Stage_2:73640,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68722,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71752,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70404,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83258,1,0.04853339
Train_Stage_2:85078,1,0.05128473
Train_Stage_2:54168,1,0.05128473
Train_Stage_2:80488,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71598,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46246,1,0.04853339
Train_Stage_2:71504,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:54272,1,0.05128473
Train_Stage_2:45868,1,0.04853339
Train_Stage_2:46696,1,0.04853339
Train_Stage_2:71782,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68162,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53994,1,0.05128473
Train_Stage_2:75760,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73130,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69048,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76752,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69478,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6198,2,0.25;0.01
Train_Stage_2:45246,1,0.04853339
Train_Stage_2:78390,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69928,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:10016,1,0.006301761
Train_Stage_2:85958,1,0.05128473
Train_Stage_2:46800,1,0.04853339
Train_Stage_2:82928,1,0.04853339
Train_Stage_2:77192,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83878,1,0.04853339
Train_Stage_2:86594,1,0.05128473
Train_Stage_2:70948,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73936,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82894,1,0.04853339
Train_Stage_2:89572,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:76886,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68602,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85458,1,0.05128473
Train_Stage_2:67362,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83312,1,0.04853339
Train_Stage_2:81424,1,0.04853339
Train_Stage_2:71492,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71586,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85940,1,0.05128473
Train_Stage_2:69670,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75642,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6404,2,0.25;0.01
Train_Stage_2:53066,1,0.05128473
Train_Stage_2:69614,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70828,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:10038,1,0.006301761
Train_Stage_2:53772,1,0.05128473
Train_Stage_2:73362,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:65214,1,0.005165694
Train_Stage_2:80730,1,0.008408552
Train_Stage_2:73270,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78140,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82122,1,0.04853339
Train_Stage_2:81216,1,0.1005739
Train_Stage_2:70008,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53690,1,0.05128473
Train_Stage_2:45898,1,0.04853339
Train_Stage_2:83488,1,0.04853339
Train_Stage_2:80756,1,0.008408552
Train_Stage_2:44444,1,0.04853339
Train_Stage_2:85218,1,0.05128473
Train_Stage_2:90284,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:54342,1,0.05128473
Train_Stage_2:76334,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76374,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6104,2,0.25;0.01
Train_Stage_2:80200,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74270,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82914,1,0.04853339
Train_Stage_2:64932,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:6782,2,0.25;0.01
Train_Stage_2:70528,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68764,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80872,1,0.008408552
Train_Stage_2:68614,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53888,1,0.05128473
Train_Stage_2:76700,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80118,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75860,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68108,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71876,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:47336,3,0.5017237;0.1998479;0.01
Train_Stage_2:45178,1,0.04853339
Train_Stage_2:82736,1,0.04853339
Train_Stage_2:77146,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68986,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76186,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:84372,1,0.05128473
Train_Stage_2:74924,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85490,1,0.05128473
Train_Stage_2:45828,1,0.04853339
Train_Stage_2:67352,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52852,1,0.05128473
Train_Stage_2:46378,1,0.04853339
Train_Stage_2:74846,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53778,1,0.05128473
Train_Stage_2:82128,1,0.04853339
Train_Stage_2:46904,1,0.04853339
Train_Stage_2:45230,1,0.04853339
Train_Stage_2:72522,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77004,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81866,1,0.04853339
Train_Stage_2:68580,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67746,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72088,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78052,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:10304,1,0.006301761
Train_Stage_2:53930,1,0.05128473
Train_Stage_2:89834,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:80546,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85038,1,0.05128473
Train_Stage_2:71272,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67872,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:89386,8,0.5038476;0.2538076;0.1033074;0.01
Train_Stage_2:52382,1,0.05128473
Train_Stage_2:79166,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74388,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74962,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:65470,1,0.005165694
Train_Stage_2:65356,1,0.005165694
Train_Stage_2:80240,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76326,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71540,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80468,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85056,1,0.05128473
Train_Stage_2:72580,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67918,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69288,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81298,1,0.04853339
Train_Stage_2:83652,1,0.04853339
Train_Stage_2:52020,1,0.05128473
Train_Stage_2:45776,1,0.04853339
Train_Stage_2:70780,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45044,1,0.04853339
Train_Stage_2:85444,1,0.05128473
Train_Stage_2:75346,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:84366,1,0.05128473
Train_Stage_2:46890,1,0.04853339
Train_Stage_2:83626,1,0.04853339
Train_Stage_2:84144,1,0.05128473
Train_Stage_2:71448,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81438,1,0.04853339
Train_Stage_2:47404,3,0.5017237;0.1998479;0.01
Train_Stage_2:45184,1,0.04853339
Train_Stage_2:75816,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70670,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74358,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81550,1,0.04853339
Train_Stage_2:47088,3,0.5017237;0.1998479;0.01
Train_Stage_2:73788,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83140,1,0.04853339
Train_Stage_2:83998,1,0.04853339
Train_Stage_2:65300,1,0.005165694
Train_Stage_2:80116,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70344,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81982,1,0.04853339
Train_Stage_2:44588,1,0.04853339
Train_Stage_2:45268,1,0.04853339
Train_Stage_2:81758,1,0.04853339
Train_Stage_2:5970,2,0.25;0.01
Train_Stage_2:73340,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81500,1,0.04853339
Train_Stage_2:80206,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74316,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:9688,8,0.6952853;0.4031928;0.1988268;0.01
Train_Stage_2:52784,1,0.05128473
Train_Stage_2:79120,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78280,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76954,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77436,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76264,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:50364,8,0.6952853;0.4031928;0.1988268;0.01
Train_Stage_2:82782,1,0.04853339
Train_Stage_2:79830,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52640,1,0.05128473
Train_Stage_2:67430,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:66986,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:54454,1,0.05128473
Train_Stage_2:10170,1,0.006301761
Train_Stage_2:74438,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81294,1,0.1005739
Train_Stage_2:71852,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45428,1,0.04853339
Train_Stage_2:70700,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:89762,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:73264,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:79616,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80672,1,0.008408552
Train_Stage_2:76762,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80054,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77582,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67956,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:47018,3,0.5017237;0.1998479;0.01
Train_Stage_2:46836,1,0.04853339
Train_Stage_2:72450,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77802,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75686,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80870,1,0.008408552
Train_Stage_2:73308,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69250,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78068,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68934,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77072,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76170,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77318,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:47350,3,0.5017237;0.1998479;0.01
Train_Stage_2:78914,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:54240,1,0.05128473
Train_Stage_2:13606,1,0.0991072
Train_Stage_2:44820,1,0.04853339
Train_Stage_2:78552,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6370,2,0.25;0.01
Train_Stage_2:78560,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77720,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46024,1,0.04853339
Train_Stage_2:65250,1,0.005165694
Train_Stage_2:86676,1,0.05128473
Train_Stage_2:77334,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78978,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67508,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53226,1,0.05128473
Train_Stage_2:83946,1,0.04853339
Train_Stage_2:6460,2,0.25;0.01
Train_Stage_2:69566,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73120,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45980,1,0.04853339
Train_Stage_2:77142,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78574,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45870,1,0.04853339
Train_Stage_2:45758,1,0.04853339
Train_Stage_2:84208,1,0.05128473
Train_Stage_2:82222,1,0.04853339
Train_Stage_2:81986,1,0.04853339
Train_Stage_2:77814,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70800,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68144,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6050,2,0.25;0.01
Train_Stage_2:64976,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:84582,1,0.05128473
Train_Stage_2:68314,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82958,1,0.04853339
Train_Stage_2:78786,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77556,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83456,1,0.04853339
Train_Stage_2:71076,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:64940,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:76056,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:84196,1,0.05128473
Train_Stage_2:73364,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72154,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81852,1,0.04853339
Train_Stage_2:85608,1,0.05128473
Train_Stage_2:84982,1,0.05128473
Train_Stage_2:79878,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6052,2,0.25;0.01
Train_Stage_2:46864,1,0.04853339
Train_Stage_2:76724,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77980,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81944,1,0.04853339
Train_Stage_2:82948,1,0.04853339
Train_Stage_2:54300,1,0.05128473
Train_Stage_2:47406,3,0.5017237;0.1998479;0.01
Train_Stage_2:84602,1,0.05128473
Train_Stage_2:84134,1,0.05128473
Train_Stage_2:74092,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78026,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76690,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77992,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69246,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78274,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81120,8,0.7008223;0.3989935;0.2047914;0.01
Train_Stage_2:84328,1,0.05128473
Train_Stage_2:45646,1,0.04853339
Train_Stage_2:79472,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70438,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67712,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75092,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82476,1,0.04853339
Train_Stage_2:72934,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72018,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67202,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74352,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:65360,1,0.005165694
Train_Stage_2:80978,1,0.008408552
Train_Stage_2:6364,2,0.25;0.01
Train_Stage_2:14300,4,0.5038476;0.2538076;0.1033074;0.01
Train_Stage_2:86586,1,0.05128473
Train_Stage_2:74068,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77216,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:86442,1,0.05128473
Train_Stage_2:65374,1,0.005165694
